"Order_ID","Customer_ID","Order_Date","Order_Status","Payment_Method"
7875,284,"2024-03-20",Completed,Debit Card
7876,473,"2024-06-14",Returned,Credit Card
7877,413,"2024-07-20",Completed,Cash
7878,302,"2024-12-25",Completed,Credit Card
7879,202,"2024-12-17",Returned,Credit Card
7880,203,"2025-04-07",Completed,PayPal
7881,11,"2024-06-21",Completed,Credit Card
7882,276,"2024-08-11",Completed,Debit Card
7883,127,"2024-08-13",Completed,Credit Card
7884,444,"2024-01-28",Completed,Credit Card
7885,387,"2025-03-03",Completed,PayPal
7886,457,"2024-11-06",Completed,Credit Card
7887,498,"2024-10-02",Completed,Debit Card
7888,201,"2025-07-30",Cancelled,Credit Card
7889,215,"2024-04-13",Completed,Debit Card
7890,305,"2025-07-15",Cancelled,Debit Card
7891,216,"2025-01-28",Completed,Credit Card
7892,140,"2024-05-07",Completed,PayPal
7893,354,"2025-01-27",Completed,Debit Card
7894,226,"2025-03-13",Completed,Cash
7895,471,"2024-07-28",Completed,PayPal
7896,110,"2024-07-18",Completed,Debit Card
7897,222,"2025-04-28",Completed,Credit Card
7898,266,"2024-04-02",Completed,PayPal
7899,454,"2024-01-08",Completed,Debit Card
7900,290,"2025-01-20",Returned,PayPal
7901,35,"2025-06-08",Returned,Debit Card
7902,169,"2024-10-17",Completed,Credit Card
7903,444,"2024-03-19",Completed,PayPal
7904,137,"2024-11-08",Completed,PayPal
7905,171,"2024-05-25",Completed,Credit Card
7906,76,"2025-04-24",Returned,PayPal
7907,360,"2024-12-20",Completed,Debit Card
7908,70,"2024-07-13",Completed,Debit Card
7909,184,"2024-12-27",Completed,Cash
7910,356,"2025-01-21",Completed,Credit Card
7911,448,"2025-01-27",Returned,Credit Card
7912,111,"2024-07-31",Completed,Credit Card
7913,167,"2024-11-26",Completed,Cash
7914,59,"2024-01-25",Completed,Credit Card
7915,219,"2024-08-21",Completed,PayPal
7916,500,"2024-08-06",Completed,PayPal
7917,153,"2024-11-05",Completed,PayPal
7918,130,"2025-07-04",Completed,Credit Card
7919,200,"2025-07-06",Completed,Credit Card
7920,449,"2024-10-06",Cancelled,UPI
7921,274,"2025-01-09",Completed,Debit Card
7922,305,"2024-03-03",Completed,Credit Card
7923,391,"2024-10-06",Completed,Credit Card
7924,358,"2025-02-02",Returned,PayPal
7925,300,"2025-01-30",Completed,Cash
7926,281,"2025-07-11",Returned,Debit Card
7927,267,"2024-09-26",Completed,Credit Card
7928,91,"2025-06-09",Completed,PayPal
7929,208,"2025-07-20",Completed,Credit Card
7930,424,"2024-11-27",Completed,Cash
7931,20,"2024-02-22",Completed,Credit Card
7932,414,"2024-08-05",Completed,Credit Card
7933,283,"2025-03-18",Returned,Credit Card
7934,175,"2024-12-02",Returned,Credit Card
7935,58,"2025-06-26",Completed,Credit Card
7936,382,"2025-04-17",Completed,PayPal
7937,1,"2024-02-06",Completed,Debit Card
7938,272,"2025-05-13",Completed,PayPal
7939,82,"2024-07-25",Completed,Credit Card
7940,455,"2025-04-19",Completed,Credit Card
7941,92,"2024-10-21",Cancelled,Debit Card
7942,402,"2024-09-20",Completed,Debit Card
7943,288,"2024-02-11",Cancelled,Credit Card
7944,21,"2024-03-09",Completed,PayPal
7945,361,"2024-12-10",Completed,Credit Card
7946,440,"2024-11-25",Completed,Credit Card
7947,111,"2024-11-17",Completed,Credit Card
7948,485,"2024-03-31",Completed,PayPal
7949,400,"2024-10-22",Completed,Credit Card
7950,372,"2024-02-05",Completed,Credit Card
7951,169,"2024-03-24",Completed,Debit Card
7952,60,"2024-10-15",Completed,Credit Card
7953,215,"2024-12-23",Completed,Credit Card
7954,404,"2025-01-14",Completed,PayPal
7955,294,"2025-07-22",Completed,Debit Card
7956,324,"2025-05-09",Completed,Credit Card
7957,391,"2024-08-07",Completed,Credit Card
7958,170,"2025-03-29",Completed,Credit Card
7959,19,"2024-02-25",Completed,UPI
7960,443,"2025-05-11",Completed,PayPal
7961,307,"2024-08-11",Completed,Credit Card
7962,283,"2025-03-16",Completed,UPI
7963,287,"2025-07-15",Completed,Debit Card
7964,427,"2025-02-11",Completed,Credit Card
7965,385,"2025-06-16",Completed,Cash
7966,336,"2024-01-06",Completed,PayPal
7967,392,"2024-04-08",Completed,Debit Card
7968,145,"2024-12-28",Completed,Debit Card
7969,356,"2024-11-09",Completed,UPI
7970,488,"2024-03-10",Completed,Credit Card
7971,118,"2025-02-19",Completed,Credit Card
7972,286,"2024-02-03",Returned,Debit Card
7973,341,"2025-07-27",Completed,UPI
7974,259,"2024-03-31",Completed,Credit Card
7975,485,"2024-09-14",Completed,Credit Card
7976,202,"2025-04-21",Completed,Debit Card
7977,109,"2024-10-24",Completed,Credit Card
7978,69,"2025-03-06",Completed,PayPal
7979,425,"2025-02-11",Completed,Credit Card
7980,344,"2025-07-03",Completed,PayPal
7981,289,"2024-09-25",Completed,PayPal
7982,216,"2025-07-20",Completed,Debit Card
7983,205,"2024-10-26",Completed,PayPal
7984,468,"2025-06-01",Completed,Credit Card
7985,341,"2025-02-28",Completed,Debit Card
7986,483,"2024-03-17",Completed,Debit Card
7987,401,"2025-01-07",Completed,Credit Card
7988,384,"2025-05-23",Completed,Credit Card
7989,277,"2024-03-15",Completed,Debit Card
7990,122,"2025-04-30",Completed,Debit Card
7991,327,"2024-03-02",Completed,PayPal
7992,358,"2025-05-19",Completed,Credit Card
7993,261,"2025-04-01",Completed,Credit Card
7994,11,"2024-03-28",Completed,UPI
7995,481,"2025-02-24",Completed,Credit Card
7996,414,"2024-03-08",Completed,UPI
7997,177,"2024-11-24",Completed,PayPal
7998,247,"2025-06-18",Completed,Debit Card
7999,62,"2024-04-29",Completed,Credit Card
8000,469,"2024-04-10",Completed,Cash
8001,116,"2024-09-01",Completed,Cash
8002,189,"2024-08-01",Completed,PayPal
8003,215,"2024-01-29",Completed,PayPal
8004,132,"2024-09-21",Completed,Debit Card
8005,318,"2024-05-30",Completed,Credit Card
8006,498,"2024-03-13",Completed,UPI
8007,428,"2024-06-08",Completed,Credit Card
8008,266,"2024-01-12",Completed,Debit Card
8009,66,"2025-06-13",Completed,Credit Card
8010,432,"2025-07-29",Completed,PayPal
8011,129,"2024-07-31",Completed,PayPal
8012,456,"2025-05-22",Completed,Debit Card
8013,198,"2024-09-24",Returned,Credit Card
8014,260,"2025-06-12",Completed,Credit Card
8015,219,"2024-04-10",Completed,Credit Card
8016,228,"2024-06-13",Completed,UPI
8017,83,"2025-03-04",Completed,Credit Card
8018,277,"2024-05-07",Completed,UPI
8019,202,"2025-04-21",Completed,Credit Card
8020,424,"2024-09-03",Completed,Cash
8021,239,"2024-08-21",Completed,Debit Card
8022,483,"2024-09-19",Completed,PayPal
8023,149,"2025-04-06",Completed,Debit Card
8024,165,"2024-01-04",Completed,PayPal
8025,19,"2025-03-10",Completed,PayPal
8026,370,"2025-03-27",Completed,Credit Card
8027,37,"2025-04-20",Completed,Cash
8028,143,"2025-07-31",Returned,Debit Card
8029,456,"2025-03-28",Completed,Credit Card
8030,306,"2024-11-02",Returned,Credit Card
8031,280,"2024-09-26",Completed,Debit Card
8032,403,"2024-08-12",Completed,Cash
8033,386,"2025-04-23",Completed,PayPal
8034,444,"2024-08-15",Completed,Credit Card
8035,333,"2024-11-27",Completed,PayPal
8036,225,"2024-02-25",Completed,Credit Card
8037,66,"2024-07-02",Completed,Credit Card
8038,185,"2024-06-03",Completed,PayPal
8039,353,"2024-09-08",Completed,Credit Card
8040,127,"2024-10-17",Completed,Credit Card
8041,336,"2025-02-18",Completed,Credit Card
8042,67,"2024-09-07",Returned,Credit Card
8043,31,"2024-03-28",Completed,Credit Card
8044,183,"2024-11-11",Completed,Credit Card
8045,115,"2024-02-01",Completed,Debit Card
8046,436,"2025-05-06",Returned,Cash
8047,190,"2025-03-22",Completed,Credit Card
8048,210,"2024-05-10",Completed,Cash
8049,202,"2024-06-01",Completed,PayPal
8050,159,"2024-01-17",Completed,Credit Card
8051,459,"2024-07-29",Completed,Credit Card
8052,370,"2024-01-23",Completed,Credit Card
8053,80,"2025-06-26",Completed,PayPal
8054,108,"2024-03-18",Completed,PayPal
8055,41,"2025-01-16",Returned,Credit Card
8056,129,"2024-11-26",Completed,Credit Card
8057,329,"2024-05-17",Returned,Credit Card
8058,468,"2025-04-12",Completed,Debit Card
8059,241,"2024-03-04",Completed,Credit Card
8060,41,"2025-05-28",Completed,Debit Card
8061,24,"2025-03-04",Completed,Debit Card
8062,208,"2025-01-02",Completed,PayPal
8063,133,"2025-05-24",Completed,Credit Card
8064,289,"2024-08-21",Completed,Debit Card
8065,60,"2024-06-12",Completed,Debit Card
8066,116,"2024-03-30",Completed,PayPal
8067,278,"2025-06-19",Completed,Debit Card
8068,141,"2024-08-20",Completed,Debit Card
8069,183,"2025-04-25",Completed,Credit Card
8070,111,"2024-07-11",Completed,PayPal
8071,26,"2025-07-06",Completed,Debit Card
8072,173,"2025-05-18",Returned,PayPal
8073,165,"2024-06-27",Completed,PayPal
8074,450,"2024-10-08",Cancelled,Cash
8075,447,"2025-04-04",Completed,Cash
8076,216,"2024-05-10",Completed,Credit Card
8077,144,"2024-01-14",Completed,Credit Card
8078,209,"2024-06-16",Completed,Cash
8079,304,"2024-12-07",Completed,PayPal
8080,194,"2024-03-20",Completed,UPI
8081,379,"2024-07-12",Cancelled,Debit Card
8082,483,"2025-06-15",Completed,UPI
8083,202,"2024-02-13",Completed,Credit Card
8084,59,"2024-01-30",Completed,Debit Card
8085,61,"2024-09-02",Completed,Debit Card
8086,436,"2024-01-08",Completed,Credit Card
8087,209,"2024-01-17",Completed,Credit Card
8088,164,"2024-04-15",Completed,Credit Card
8089,310,"2024-02-29",Completed,Credit Card
8090,479,"2025-04-14",Completed,Cash
8091,213,"2024-03-12",Completed,UPI
8092,158,"2024-10-30",Completed,Cash
8093,432,"2025-02-12",Returned,UPI
8094,42,"2024-12-28",Completed,PayPal
8095,423,"2025-01-13",Completed,Cash
8096,261,"2024-07-26",Cancelled,Credit Card
8097,11,"2025-05-29",Completed,Credit Card
8098,114,"2024-02-09",Completed,Cash
8099,340,"2024-03-03",Completed,Debit Card
8100,377,"2025-05-10",Completed,PayPal
8101,98,"2024-02-09",Completed,Debit Card
8102,329,"2024-04-21",Completed,Credit Card
8103,495,"2024-04-10",Completed,Credit Card
8104,344,"2024-01-20",Completed,PayPal
8105,352,"2024-03-08",Completed,Debit Card
8106,97,"2024-11-27",Completed,Credit Card
8107,319,"2025-01-17",Completed,Debit Card
8108,355,"2024-02-18",Completed,Debit Card
8109,56,"2025-06-29",Completed,Debit Card
8110,156,"2024-02-25",Completed,PayPal
8111,442,"2025-02-01",Completed,Debit Card
8112,500,"2025-04-08",Completed,Cash
8113,87,"2024-10-28",Completed,Debit Card
8114,366,"2024-10-11",Completed,UPI
8115,251,"2024-03-04",Completed,PayPal
8116,296,"2024-05-19",Completed,Cash
8117,256,"2025-05-07",Completed,PayPal
8118,434,"2024-07-20",Completed,Debit Card
8119,223,"2024-01-20",Completed,Debit Card
8120,295,"2025-02-26",Cancelled,Debit Card
8121,335,"2025-01-30",Completed,Credit Card
8122,277,"2024-02-08",Completed,Credit Card
8123,440,"2024-01-30",Completed,Credit Card
8124,119,"2024-03-08",Completed,PayPal
8125,475,"2024-01-30",Completed,Credit Card
8126,340,"2024-12-22",Completed,Debit Card
8127,481,"2024-03-17",Completed,Credit Card
8128,188,"2024-12-17",Completed,Credit Card
8129,240,"2024-04-11",Completed,Debit Card
8130,22,"2025-07-17",Completed,Cash
8131,462,"2025-02-24",Completed,Credit Card
8132,409,"2024-08-04",Completed,Cash
8133,149,"2024-09-05",Completed,Credit Card
8134,26,"2024-02-07",Completed,Debit Card
8135,349,"2024-02-01",Completed,Credit Card
8136,337,"2024-11-07",Completed,Credit Card
8137,264,"2024-01-14",Completed,Credit Card
8138,79,"2025-01-04",Completed,Credit Card
8139,460,"2024-08-09",Completed,PayPal
8140,217,"2024-03-21",Completed,PayPal
8141,363,"2024-11-06",Completed,Credit Card
8142,430,"2024-11-16",Returned,Cash
8143,275,"2025-03-08",Completed,PayPal
8144,48,"2024-04-24",Completed,Credit Card
8145,444,"2024-11-12",Completed,Debit Card
8146,334,"2025-05-04",Cancelled,Credit Card
8147,448,"2024-06-05",Completed,PayPal
8148,307,"2025-04-28",Completed,Debit Card
8149,454,"2025-02-22",Completed,Credit Card
8150,434,"2024-09-05",Completed,Credit Card
8151,108,"2025-05-26",Completed,Credit Card
8152,87,"2025-07-13",Completed,Debit Card
8153,81,"2024-05-17",Completed,Debit Card
8154,400,"2025-07-21",Cancelled,UPI
8155,121,"2024-01-02",Completed,Credit Card
8156,226,"2024-03-15",Completed,Credit Card
8157,394,"2024-01-25",Completed,Credit Card
8158,215,"2024-07-31",Completed,Credit Card
8159,31,"2025-06-26",Completed,PayPal
8160,181,"2024-12-13",Completed,UPI
8161,48,"2024-12-22",Completed,PayPal
8162,193,"2024-02-19",Completed,Credit Card
8163,369,"2024-10-25",Completed,Cash
8164,260,"2024-08-09",Completed,PayPal
8165,338,"2024-10-04",Completed,Credit Card
8166,54,"2024-05-31",Completed,Cash
8167,376,"2024-04-26",Completed,PayPal
8168,213,"2025-07-05",Completed,PayPal
8169,144,"2024-11-19",Completed,Debit Card
8170,326,"2024-08-26",Completed,Credit Card
8171,68,"2024-02-12",Completed,PayPal
8172,250,"2025-03-17",Completed,Debit Card
8173,212,"2024-09-30",Cancelled,UPI
8174,83,"2024-08-11",Completed,Credit Card
8175,477,"2025-01-21",Completed,Credit Card
8176,182,"2024-03-17",Completed,PayPal
8177,21,"2024-11-04",Returned,Debit Card
8178,222,"2025-05-14",Completed,Debit Card
8179,484,"2024-09-25",Completed,PayPal
8180,335,"2024-01-01",Completed,PayPal
8181,319,"2024-05-13",Cancelled,Debit Card
8182,451,"2024-02-02",Completed,Credit Card
8183,42,"2024-10-16",Completed,Debit Card
8184,276,"2024-07-29",Cancelled,Debit Card
8185,161,"2024-03-17",Completed,PayPal
8186,339,"2025-02-01",Completed,PayPal
8187,427,"2024-04-12",Returned,Debit Card
8188,39,"2024-07-16",Completed,Credit Card
8189,80,"2025-07-25",Completed,Credit Card
8190,478,"2024-02-08",Cancelled,Credit Card
8191,246,"2024-05-23",Completed,Debit Card
8192,158,"2024-07-03",Completed,PayPal
8193,77,"2024-10-21",Completed,UPI
8194,178,"2024-05-21",Completed,Debit Card
8195,3,"2025-07-15",Completed,PayPal
8196,112,"2024-01-04",Completed,Debit Card
8197,92,"2025-07-02",Completed,Debit Card
8198,43,"2024-11-05",Completed,Debit Card
8199,485,"2024-01-23",Completed,Debit Card
8200,396,"2024-03-08",Completed,Debit Card
8201,471,"2024-02-29",Completed,Cash
8202,121,"2024-06-15",Completed,Debit Card
8203,145,"2024-07-11",Completed,Credit Card
8204,142,"2025-01-06",Completed,Debit Card
8205,280,"2024-06-29",Completed,UPI
8206,91,"2025-02-23",Completed,Credit Card
8207,118,"2024-06-19",Completed,UPI
8208,488,"2024-06-01",Returned,UPI
8209,177,"2024-06-08",Completed,Debit Card
8210,391,"2024-07-09",Completed,Credit Card
8211,115,"2025-04-30",Completed,Credit Card
8212,465,"2024-05-22",Completed,Credit Card
8213,347,"2024-06-07",Completed,Credit Card
8214,431,"2025-07-08",Completed,PayPal
8215,259,"2025-01-13",Completed,Cash
8216,454,"2024-04-20",Completed,Credit Card
8217,182,"2025-05-17",Completed,Debit Card
8218,240,"2024-04-16",Completed,Debit Card
8219,31,"2024-04-03",Completed,Credit Card
8220,86,"2024-09-14",Completed,Debit Card
8221,386,"2025-02-04",Completed,Cash
8222,164,"2024-04-19",Cancelled,Debit Card
8223,52,"2025-03-12",Completed,Credit Card
8224,147,"2024-03-31",Completed,PayPal
8225,177,"2025-03-28",Completed,Credit Card
8226,359,"2024-02-25",Completed,Cash
8227,46,"2024-09-25",Completed,Cash
8228,13,"2025-01-05",Completed,Credit Card
8229,363,"2024-06-02",Completed,Debit Card
8230,72,"2024-12-20",Cancelled,PayPal
8231,210,"2025-02-02",Completed,Debit Card
8232,342,"2025-01-11",Completed,Debit Card
8233,258,"2024-08-17",Completed,UPI
8234,62,"2025-03-23",Completed,Credit Card
8235,362,"2025-02-27",Completed,Debit Card
8236,25,"2024-07-07",Cancelled,Credit Card
8237,117,"2025-02-28",Completed,Credit Card
8238,55,"2025-06-15",Completed,Cash
8239,257,"2025-04-17",Completed,PayPal
8240,346,"2025-02-28",Completed,Debit Card
8241,325,"2025-03-19",Completed,Credit Card
8242,70,"2025-04-10",Completed,Cash
8243,172,"2024-06-16",Completed,Credit Card
8244,74,"2025-02-21",Completed,Debit Card
8245,172,"2024-04-25",Completed,Credit Card
8246,116,"2024-07-26",Completed,Debit Card
8247,371,"2025-06-25",Completed,Debit Card
8248,376,"2024-06-12",Completed,Credit Card
8249,410,"2025-05-03",Completed,Debit Card
8250,101,"2024-09-01",Completed,Debit Card
8251,7,"2024-05-01",Completed,PayPal
8252,18,"2024-02-26",Completed,Debit Card
8253,422,"2024-11-13",Completed,Cash
8254,453,"2024-09-18",Completed,Credit Card
8255,106,"2024-10-23",Completed,Credit Card
8256,439,"2024-01-25",Completed,Credit Card
8257,265,"2024-06-04",Completed,Credit Card
8258,93,"2024-01-03",Completed,Debit Card
8259,157,"2024-06-24",Completed,Credit Card
8260,133,"2025-06-23",Completed,Credit Card
8261,382,"2024-03-29",Completed,Credit Card
8262,95,"2025-02-03",Completed,Debit Card
8263,92,"2024-01-04",Completed,PayPal
8264,360,"2024-11-21",Completed,Debit Card
8265,152,"2025-06-17",Completed,UPI
8266,126,"2024-07-16",Completed,Credit Card
8267,404,"2024-04-24",Completed,Debit Card
8268,466,"2024-11-26",Cancelled,Credit Card
8269,278,"2024-06-10",Returned,PayPal
8270,414,"2025-05-31",Completed,Credit Card
8271,421,"2025-05-06",Cancelled,UPI
8272,295,"2025-01-12",Completed,PayPal
8273,415,"2025-01-05",Completed,Debit Card
8274,5,"2024-12-14",Returned,Debit Card
8275,18,"2025-03-01",Completed,Credit Card
8276,442,"2024-09-23",Completed,Credit Card
8277,71,"2025-07-15",Completed,Cash
8278,364,"2024-07-19",Completed,PayPal
8279,211,"2024-01-06",Cancelled,Credit Card
8280,394,"2025-02-08",Completed,Credit Card
8281,333,"2025-01-18",Completed,Credit Card
8282,36,"2025-07-21",Completed,PayPal
8283,169,"2024-08-16",Completed,Debit Card
8284,355,"2024-09-02",Completed,PayPal
8285,461,"2024-11-21",Cancelled,Credit Card
8286,403,"2024-08-15",Completed,Cash
8287,446,"2025-03-30",Completed,Credit Card
8288,479,"2024-09-04",Completed,Credit Card
8289,448,"2025-03-29",Completed,Cash
8290,291,"2024-09-03",Completed,PayPal
8291,169,"2024-05-10",Completed,Debit Card
8292,255,"2025-07-27",Completed,Cash
8293,398,"2024-10-31",Completed,Credit Card
8294,213,"2025-02-13",Completed,Credit Card
8295,416,"2024-12-08",Cancelled,Credit Card
8296,351,"2024-07-26",Completed,Credit Card
8297,105,"2025-07-16",Completed,PayPal
8298,461,"2024-08-03",Completed,Debit Card
8299,424,"2025-07-29",Completed,Debit Card
8300,300,"2024-09-06",Completed,PayPal
8301,98,"2024-01-14",Completed,Credit Card
8302,114,"2024-01-22",Completed,Credit Card
8303,420,"2025-07-17",Completed,Credit Card
8304,9,"2024-11-01",Completed,PayPal
8305,242,"2024-08-12",Completed,Debit Card
8306,310,"2025-04-14",Completed,UPI
8307,117,"2024-12-23",Completed,Cash
8308,433,"2025-01-17",Completed,PayPal
8309,262,"2025-01-31",Completed,PayPal
8310,33,"2024-04-24",Completed,Debit Card
8311,161,"2024-02-21",Completed,Cash
8312,199,"2025-02-25",Completed,Debit Card
8313,112,"2024-01-13",Completed,Credit Card
8314,471,"2025-02-20",Completed,Credit Card
8315,181,"2024-03-16",Completed,PayPal
8316,251,"2024-06-01",Completed,Credit Card
8317,268,"2025-02-13",Completed,PayPal
8318,111,"2024-12-26",Returned,UPI
8319,284,"2025-03-28",Completed,Credit Card
8320,177,"2024-12-19",Completed,Credit Card
8321,6,"2024-01-28",Completed,Credit Card
8322,205,"2025-05-01",Completed,Debit Card
8323,292,"2024-05-04",Completed,PayPal
8324,59,"2024-03-19",Completed,Credit Card
8325,390,"2025-05-23",Completed,Debit Card
8326,331,"2024-04-22",Completed,Debit Card
8327,155,"2024-11-06",Completed,Credit Card
8328,297,"2024-10-08",Returned,Credit Card
8329,152,"2025-03-21",Completed,Credit Card
8330,324,"2024-01-26",Completed,PayPal
8331,77,"2024-03-02",Completed,Credit Card
8332,306,"2024-08-28",Completed,Credit Card
8333,28,"2024-10-01",Cancelled,Debit Card
8334,9,"2025-04-01",Completed,PayPal
8335,128,"2024-12-16",Completed,PayPal
8336,88,"2024-03-27",Completed,Debit Card
8337,246,"2025-07-20",Completed,Debit Card
8338,83,"2024-09-23",Completed,PayPal
8339,123,"2025-07-12",Returned,Cash
8340,49,"2025-07-27",Completed,Debit Card
8341,444,"2024-01-30",Completed,PayPal
8342,368,"2024-10-19",Completed,Credit Card
8343,109,"2024-09-01",Completed,Debit Card
8344,61,"2024-10-15",Completed,Cash
8345,426,"2024-06-28",Completed,Credit Card
8346,335,"2024-11-19",Completed,Credit Card
8347,443,"2024-10-11",Completed,PayPal
8348,90,"2024-04-17",Completed,Cash
8349,180,"2024-06-16",Completed,Credit Card
8350,60,"2024-03-26",Completed,Cash
8351,212,"2025-05-03",Completed,Credit Card
8352,82,"2025-01-27",Completed,Cash
8353,3,"2024-08-12",Completed,Cash
8354,255,"2024-08-17",Completed,PayPal
8355,490,"2024-02-15",Completed,Cash
8356,323,"2024-06-16",Cancelled,UPI
8357,379,"2025-06-19",Returned,Cash
8358,406,"2024-01-19",Completed,Debit Card
8359,487,"2024-03-25",Completed,Debit Card
8360,65,"2025-05-04",Completed,Credit Card
8361,126,"2024-10-28",Completed,Credit Card
8362,309,"2024-01-19",Completed,PayPal
8363,411,"2024-10-10",Completed,Credit Card
8364,387,"2025-03-10",Completed,Cash
8365,364,"2024-07-18",Cancelled,Credit Card
8366,157,"2024-08-09",Returned,Credit Card
8367,183,"2024-12-31",Completed,Credit Card
8368,40,"2024-12-12",Returned,Credit Card
8369,157,"2025-06-06",Completed,Credit Card
8370,78,"2024-05-23",Completed,Debit Card
8371,470,"2024-06-08",Completed,Credit Card
8372,46,"2024-03-30",Completed,PayPal
8373,182,"2025-01-19",Completed,Debit Card
8374,444,"2024-11-04",Completed,PayPal
8375,478,"2024-07-19",Completed,PayPal
8376,189,"2025-02-06",Cancelled,Credit Card
8377,233,"2024-08-06",Completed,Credit Card
8378,262,"2024-04-23",Completed,PayPal
8379,412,"2024-11-08",Completed,PayPal
8380,385,"2024-09-09",Completed,Credit Card
8381,263,"2024-08-22",Completed,PayPal
8382,186,"2024-09-14",Completed,Credit Card
8383,187,"2025-06-13",Completed,Credit Card
8384,325,"2024-05-05",Cancelled,Credit Card
8385,418,"2024-06-08",Completed,PayPal
8386,39,"2024-11-23",Completed,Credit Card
8387,385,"2024-01-28",Completed,Debit Card
8388,241,"2024-03-25",Cancelled,Credit Card
8389,73,"2024-11-23",Completed,Credit Card
8390,49,"2024-10-22",Cancelled,Credit Card
8391,169,"2025-01-12",Completed,Debit Card
8392,125,"2024-03-06",Completed,PayPal
8393,53,"2025-05-09",Completed,PayPal
8394,147,"2024-10-08",Completed,Credit Card
8395,417,"2024-03-30",Completed,Credit Card
8396,359,"2024-06-29",Completed,Credit Card
8397,105,"2024-05-11",Completed,Cash
8398,338,"2024-09-18",Completed,Debit Card
8399,226,"2024-09-28",Completed,PayPal
8400,374,"2024-09-08",Completed,Credit Card
8401,124,"2024-09-23",Completed,Debit Card
8402,31,"2025-06-09",Completed,Debit Card
8403,157,"2025-07-09",Completed,Debit Card
8404,497,"2024-10-10",Completed,Debit Card
8405,278,"2025-07-11",Completed,Credit Card
8406,28,"2025-04-18",Completed,Debit Card
8407,488,"2025-04-19",Completed,UPI
8408,413,"2024-05-10",Completed,Credit Card
8409,272,"2024-09-10",Completed,PayPal
8410,371,"2024-07-22",Completed,Cash
8411,93,"2024-02-25",Completed,Debit Card
8412,296,"2024-02-13",Completed,Debit Card
8413,457,"2024-12-26",Completed,Credit Card
8414,220,"2024-08-31",Completed,PayPal
8415,20,"2025-04-23",Completed,Cash
8416,379,"2025-01-22",Completed,UPI
8417,366,"2024-02-19",Completed,Credit Card
8418,370,"2025-04-30",Completed,Cash
8419,325,"2024-10-14",Completed,Credit Card
8420,69,"2024-11-23",Completed,Debit Card
8421,58,"2025-07-13",Completed,Credit Card
8422,397,"2025-01-05",Completed,Credit Card
8423,428,"2024-01-13",Completed,Debit Card
8424,40,"2024-04-12",Completed,Debit Card
8425,291,"2024-09-03",Completed,UPI
8426,251,"2024-01-22",Completed,Credit Card
8427,176,"2024-04-06",Cancelled,Cash
8428,323,"2025-04-03",Completed,Debit Card
8429,458,"2024-03-23",Completed,Credit Card
8430,411,"2024-04-06",Completed,Credit Card
8431,77,"2024-10-19",Completed,PayPal
8432,232,"2024-02-22",Completed,PayPal
8433,468,"2024-05-28",Completed,Credit Card
8434,119,"2025-06-26",Completed,Debit Card
8435,428,"2024-12-31",Completed,Debit Card
8436,246,"2025-07-11",Completed,Debit Card
8437,261,"2024-07-24",Completed,PayPal
8438,126,"2024-12-22",Completed,PayPal
8439,460,"2024-05-18",Returned,Credit Card
8440,265,"2024-08-07",Completed,Credit Card
8441,288,"2024-04-11",Completed,Credit Card
8442,232,"2025-04-27",Returned,Cash
8443,45,"2024-04-16",Completed,Debit Card
8444,391,"2024-04-28",Cancelled,Credit Card
8445,165,"2024-09-25",Completed,PayPal
8446,121,"2024-09-05",Completed,Debit Card
8447,392,"2024-06-30",Returned,Credit Card
8448,100,"2024-07-25",Completed,Credit Card
8449,342,"2024-06-19",Completed,PayPal
8450,238,"2025-06-12",Completed,PayPal
8451,400,"2024-12-02",Completed,Credit Card
8452,26,"2025-06-16",Completed,Credit Card
8453,388,"2025-07-25",Completed,Credit Card
8454,115,"2025-01-11",Completed,PayPal
8455,436,"2025-04-23",Completed,Credit Card
8456,177,"2024-03-05",Cancelled,Credit Card
8457,4,"2025-07-03",Returned,Credit Card
8458,244,"2024-10-06",Completed,UPI
8459,28,"2025-02-17",Completed,Debit Card
8460,135,"2024-05-22",Completed,Credit Card
8461,359,"2024-02-25",Completed,Debit Card
8462,281,"2025-05-27",Completed,PayPal
8463,355,"2024-09-17",Completed,Cash
8464,440,"2024-03-21",Cancelled,UPI
8465,235,"2025-01-16",Completed,Debit Card
8466,272,"2024-02-01",Completed,Debit Card
8467,30,"2024-09-17",Completed,Credit Card
8468,144,"2025-02-11",Completed,PayPal
8469,363,"2025-02-21",Completed,PayPal
8470,31,"2024-09-19",Completed,Credit Card
8471,180,"2024-08-02",Returned,Debit Card
8472,69,"2025-04-30",Completed,Credit Card
8473,429,"2024-04-16",Completed,PayPal
8474,281,"2024-02-13",Returned,Credit Card
8475,323,"2024-03-31",Completed,Credit Card
8476,342,"2025-04-08",Completed,Credit Card
8477,113,"2024-09-29",Completed,Credit Card
8478,25,"2024-01-22",Completed,Credit Card
8479,199,"2024-04-07",Completed,PayPal
8480,93,"2024-01-17",Completed,PayPal
8481,161,"2025-04-16",Completed,Debit Card
8482,160,"2024-09-24",Completed,Credit Card
8483,392,"2024-02-09",Completed,Cash
8484,160,"2024-05-08",Completed,Cash
8485,76,"2024-12-22",Completed,Debit Card
8486,480,"2024-12-09",Completed,PayPal
8487,25,"2025-04-19",Completed,PayPal
8488,102,"2024-01-15",Returned,PayPal
8489,174,"2024-02-10",Returned,Credit Card
8490,32,"2024-01-21",Completed,Debit Card
8491,450,"2024-08-16",Cancelled,Credit Card
