"order_detail_id","order_id","product_id","quantity","discount"
27510,9140,20,3,8.81
27511,9140,74,2,4.96
27512,9141,68,1,3.33
27513,9141,38,3,8.82
27514,9142,57,5,25.63
27515,9142,55,3,7.38
27516,9143,2,3,8.30
27517,9143,26,4,10.97
27518,9143,33,5,12.72
27519,9143,61,3,5.33
27520,9143,77,2,2.43
27521,9144,7,2,11.20
27522,9144,67,1,3.09
27523,9145,5,5,12.66
27524,9145,53,1,1.94
27525,9145,2,1,9.86
27526,9145,32,1,6.46
27527,9146,78,5,5.63
27528,9146,68,4,7.67
27529,9147,16,4,2.89
27530,9147,22,3,34.92
27531,9147,21,4,14.81
27532,9147,20,2,6.93
27533,9148,2,5,12.91
27534,9149,13,5,2.06
27535,9149,9,4,4.28
27536,9149,41,5,28.26
27537,9149,20,3,39.93
27538,9149,79,5,6.07
27539,9150,8,1,8.89
27540,9150,74,5,8.85
27541,9150,23,5,1.55
27542,9151,80,1,10.49
27543,9152,11,4,11.70
27544,9152,68,5,33.57
27545,9152,18,1,30.78
27546,9153,52,2,13.07
27547,9154,53,2,11.03
27548,9154,20,5,11.92
27549,9155,68,5,1.52
27550,9155,28,4,25.00
27551,9155,78,2,9.01
27552,9156,11,4,1.91
27553,9156,37,1,5.63
27554,9156,61,1,5.43
27555,9156,32,2,3.87
27556,9157,9,3,32.75
27557,9157,27,1,23.15
27558,9157,77,1,36.67
27559,9157,22,2,12.33
27560,9158,9,4,14.38
27561,9159,7,2,0.28
27562,9159,62,5,30.20
27563,9160,19,1,5.10
27564,9161,42,2,9.04
27565,9161,59,5,11.38
27566,9161,56,5,8.03
27567,9161,58,2,3.76
27568,9161,80,5,9.30
27569,9162,37,1,0.54
27570,9162,4,3,2.51
27571,9163,33,3,10.40
27572,9163,22,1,0.06
27573,9164,26,1,7.17
27574,9165,37,3,13.85
27575,9165,69,5,8.09
27576,9165,36,4,0.57
27577,9165,52,2,4.47
27578,9165,1,1,4.45
27579,9166,48,2,13.85
27580,9166,64,2,4.00
27581,9166,18,4,3.36
27582,9166,2,4,20.76
27583,9167,3,1,9.33
27584,9168,12,5,12.25
27585,9169,47,3,2.95
27586,9170,35,4,6.41
27587,9171,18,4,4.16
27588,9171,52,5,6.36
27589,9171,59,5,9.00
27590,9172,1,1,9.94
27591,9172,67,5,0.13
27592,9172,17,1,6.13
27593,9172,48,2,1.98
27594,9173,1,5,3.09
27595,9173,60,5,3.91
27596,9173,28,1,28.13
27597,9173,69,2,11.64
27598,9173,34,2,6.26
27599,9174,11,5,6.96
27600,9174,30,4,13.31
27601,9174,33,1,11.86
27602,9174,20,2,2.80
27603,9174,10,1,5.84
27604,9175,64,2,32.21
27605,9175,76,5,11.87
27606,9175,9,2,0.90
27607,9175,66,3,12.46
27608,9176,22,2,9.90
27609,9176,73,2,7.34
27610,9176,8,2,10.57
27611,9176,64,3,14.63
27612,9177,17,5,2.80
27613,9177,1,5,11.22
27614,9177,8,1,14.51
27615,9177,39,1,3.42
27616,9178,3,1,12.93
27617,9178,13,1,26.72
27618,9178,8,4,13.25
27619,9179,75,4,8.86
27620,9179,24,5,3.98
27621,9179,32,4,8.73
27622,9179,50,1,7.04
27623,9180,62,1,7.17
27624,9181,3,3,12.14
27625,9181,62,4,8.68
27626,9181,20,5,0.19
27627,9181,19,3,39.59
27628,9182,11,1,2.70
27629,9182,34,3,13.69
27630,9183,50,5,37.96
27631,9183,7,2,2.45
27632,9183,22,1,12.81
27633,9183,67,2,14.77
27634,9183,13,1,30.83
27635,9184,18,3,9.13
27636,9184,11,5,4.51
27637,9184,2,2,12.69
27638,9185,18,4,9.46
27639,9185,77,1,5.92
27640,9185,50,1,5.89
27641,9186,3,3,6.43
27642,9186,74,4,9.55
27643,9187,41,2,14.91
27644,9187,43,4,12.21
27645,9187,29,2,13.27
27646,9188,42,3,15.38
27647,9188,11,4,14.54
27648,9188,3,1,4.21
27649,9188,5,2,0.59
27650,9189,58,4,21.67
27651,9189,64,1,2.75
27652,9189,37,1,12.12
27653,9190,15,3,4.10
27654,9190,31,4,7.42
27655,9190,70,4,7.66
27656,9191,78,4,5.00
27657,9191,57,2,2.82
27658,9191,29,1,11.31
27659,9191,13,1,1.08
27660,9191,46,1,0.15
27661,9192,71,2,1.44
27662,9192,51,2,12.65
27663,9192,29,5,14.83
27664,9192,2,4,21.59
27665,9193,66,3,27.15
27666,9193,53,2,11.88
27667,9193,17,2,10.12
27668,9193,22,3,14.23
27669,9194,36,2,1.72
27670,9194,53,1,1.70
27671,9194,10,2,3.95
27672,9194,56,1,28.16
27673,9194,21,4,19.51
27674,9195,19,4,11.77
27675,9195,50,3,2.26
27676,9196,75,2,6.62
27677,9196,7,3,4.01
27678,9196,59,4,33.77
27679,9196,77,3,35.54
27680,9196,36,4,0.99
27681,9197,41,1,10.27
27682,9197,39,1,12.55
27683,9197,73,1,10.75
27684,9197,61,2,5.08
27685,9198,48,3,6.79
27686,9198,33,2,2.97
27687,9199,14,5,11.18
27688,9199,49,4,3.54
27689,9199,25,4,34.98
27690,9199,65,3,8.72
27691,9199,26,4,38.93
27692,9200,79,1,5.56
27693,9200,73,3,9.83
27694,9201,66,3,13.34
27695,9201,74,5,8.47
27696,9201,12,4,14.38
27697,9202,80,4,11.96
27698,9202,14,3,1.15
27699,9203,6,5,8.84
27700,9203,61,5,6.72
27701,9203,22,2,33.77
27702,9203,40,5,8.67
27703,9203,55,2,32.41
27704,9204,29,2,34.81
27705,9204,12,4,13.21
27706,9204,48,2,6.97
27707,9204,77,5,12.81
27708,9205,36,2,2.39
27709,9205,39,2,11.32
27710,9206,40,2,14.34
27711,9206,28,4,6.30
27712,9207,68,1,14.06
27713,9207,20,5,8.41
27714,9207,26,3,6.99
27715,9208,63,1,8.12
27716,9208,58,2,10.90
27717,9208,76,4,7.23
27718,9208,41,4,13.64
27719,9209,32,5,7.24
27720,9209,67,4,18.58
27721,9209,77,5,9.88
27722,9210,30,2,2.83
27723,9210,1,1,9.86
27724,9210,33,2,9.48
27725,9211,51,5,8.39
27726,9211,37,5,21.91
27727,9211,58,5,9.70
27728,9211,8,5,17.34
27729,9211,31,1,13.03
27730,9212,12,1,13.61
27731,9212,6,2,10.20
27732,9212,10,1,6.24
27733,9213,46,1,1.50
27734,9213,23,3,12.21
27735,9214,3,1,3.91
27736,9214,66,2,8.33
27737,9215,74,4,1.36
27738,9215,4,3,36.98
27739,9216,34,3,35.13
27740,9217,48,3,10.44
27741,9217,28,1,27.25
27742,9217,55,2,9.52
27743,9217,11,1,5.82
27744,9218,45,1,0.11
27745,9218,43,3,1.74
27746,9218,35,4,8.29
27747,9218,15,5,37.30
27748,9218,50,1,13.97
27749,9219,18,4,3.43
27750,9219,48,3,12.00
27751,9219,44,1,10.44
27752,9220,28,4,14.46
27753,9220,19,4,27.38
27754,9220,17,4,7.39
27755,9221,34,3,13.90
27756,9221,19,3,7.89
27757,9222,63,1,5.58
27758,9222,48,4,13.05
27759,9223,24,4,13.20
27760,9224,65,3,2.91
27761,9224,57,2,5.92
27762,9224,16,5,6.58
27763,9224,24,5,2.82
27764,9225,63,3,17.68
27765,9225,32,2,4.03
27766,9225,1,3,9.75
27767,9225,44,2,38.11
27768,9226,65,2,10.85
27769,9226,36,4,9.89
27770,9227,41,4,7.03
27771,9227,60,4,11.11
27772,9227,51,4,1.58
27773,9228,68,5,2.60
27774,9228,75,1,8.32
27775,9229,54,2,14.31
27776,9229,44,4,13.50
27777,9229,76,1,7.43
27778,9229,21,1,2.10
27779,9230,9,4,0.82
27780,9230,38,2,2.40
27781,9231,66,2,13.63
27782,9231,45,5,3.54
27783,9231,67,1,5.66
27784,9231,16,4,9.39
27785,9231,72,1,3.25
27786,9232,53,3,12.54
27787,9232,73,4,2.38
27788,9232,31,2,22.34
27789,9232,41,4,7.89
27790,9233,80,1,24.49
27791,9234,79,2,8.92
27792,9234,20,3,7.58
27793,9234,22,1,1.56
27794,9235,34,2,14.00
27795,9235,28,4,29.40
27796,9235,64,5,6.51
27797,9235,38,2,7.68
27798,9236,9,2,12.27
27799,9236,39,3,10.48
27800,9236,14,3,11.20
27801,9236,52,2,21.30
27802,9237,5,3,6.32
27803,9237,27,5,3.19
27804,9237,34,3,14.84
27805,9237,45,5,12.11
27806,9238,27,2,9.03
27807,9238,25,2,1.34
27808,9238,23,3,0.33
27809,9238,58,4,7.14
27810,9238,9,3,12.17
27811,9239,35,2,14.87
27812,9239,17,3,19.49
27813,9239,47,5,38.91
27814,9239,64,3,8.54
27815,9239,21,4,0.03
27816,9240,51,1,1.09
27817,9240,59,2,35.78
27818,9241,13,4,18.22
27819,9241,68,3,7.04
27820,9242,68,1,2.90
27821,9243,6,3,11.62
27822,9243,57,4,3.91
27823,9243,79,5,27.01
27824,9243,14,3,2.60
27825,9244,11,1,4.02
27826,9244,23,5,38.44
27827,9244,25,4,19.46
27828,9244,42,3,13.78
27829,9244,1,5,8.40
27830,9245,64,1,11.95
27831,9245,63,3,3.98
27832,9246,55,1,6.03
27833,9246,67,2,3.78
27834,9247,34,5,30.65
27835,9247,32,2,5.63
27836,9247,6,4,13.01
27837,9247,74,2,11.57
27838,9248,78,2,6.60
27839,9248,25,3,2.84
27840,9248,61,3,10.79
27841,9248,50,5,36.68
27842,9248,39,1,7.05
27843,9249,14,4,1.09
27844,9250,31,5,32.22
27845,9251,44,5,21.65
27846,9251,4,1,0.83
27847,9251,37,5,10.03
27848,9252,58,1,38.99
27849,9252,4,5,13.63
27850,9252,53,2,11.63
27851,9253,69,2,4.97
27852,9253,36,1,35.24
27853,9253,76,2,9.40
27854,9254,33,3,8.70
27855,9254,26,1,10.90
27856,9254,74,1,7.01
27857,9254,37,1,25.63
27858,9255,1,2,7.43
27859,9255,73,2,5.03
27860,9255,9,2,16.67
27861,9256,29,1,9.75
27862,9256,8,3,3.42
27863,9256,41,4,5.71
27864,9256,30,4,8.36
27865,9257,26,4,11.12
27866,9257,49,3,12.95
27867,9258,80,2,7.75
27868,9258,62,4,13.94
27869,9258,18,4,4.78
27870,9258,46,5,14.85
27871,9259,41,1,33.46
27872,9259,21,4,22.58
27873,9259,42,1,3.29
27874,9259,67,1,1.20
27875,9259,5,2,13.21
27876,9260,65,3,2.45
27877,9260,58,4,38.58
27878,9260,78,5,1.00
27879,9260,3,4,11.70
27880,9261,42,3,37.98
27881,9261,58,5,3.30
27882,9261,41,3,4.36
27883,9262,38,4,26.89
27884,9262,19,4,12.67
27885,9262,64,4,3.62
27886,9262,48,2,14.32
27887,9263,40,4,6.41
27888,9263,65,2,6.78
27889,9263,7,2,6.45
27890,9263,15,2,12.20
27891,9264,71,1,13.56
27892,9264,51,3,7.50
27893,9264,4,4,10.62
27894,9265,57,2,4.53
27895,9265,3,1,5.08
27896,9265,24,2,7.47
27897,9265,30,1,1.82
27898,9265,7,5,9.99
27899,9266,26,4,23.03
27900,9266,46,5,6.56
27901,9267,65,4,10.61
27902,9267,47,1,7.01
27903,9268,54,2,13.44
27904,9268,37,5,0.95
27905,9268,35,4,1.91
27906,9268,21,4,27.11
27907,9269,36,2,13.28
27908,9270,6,1,14.61
27909,9271,66,3,5.45
27910,9272,43,1,7.46
27911,9272,46,5,29.99
27912,9272,34,5,15.05
27913,9272,64,5,3.36
27914,9273,70,3,14.81
27915,9273,39,3,9.17
27916,9273,80,3,7.44
27917,9274,21,4,18.21
27918,9274,36,4,3.63
27919,9275,70,5,9.67
27920,9275,69,3,19.26
27921,9275,43,3,12.41
27922,9275,76,2,10.46
27923,9276,53,2,14.30
27924,9277,54,1,12.16
27925,9278,35,3,9.14
27926,9278,24,3,6.26
27927,9279,43,3,3.86
27928,9279,46,4,11.81
27929,9279,37,4,1.76
27930,9279,45,5,12.57
27931,9279,55,1,2.64
27932,9280,4,5,12.56
27933,9280,60,4,27.78
27934,9280,11,5,13.63
27935,9280,25,3,27.84
27936,9281,24,1,10.30
27937,9281,32,4,12.49
27938,9282,74,5,15.58
27939,9282,64,5,3.84
27940,9282,34,3,6.02
27941,9282,60,5,13.70
27942,9282,48,1,5.16
27943,9283,10,5,12.47
27944,9283,38,1,23.93
27945,9283,29,4,6.34
27946,9284,9,2,13.30
27947,9284,25,5,6.05
27948,9284,27,5,34.40
27949,9284,34,4,1.46
27950,9284,32,3,14.65
27951,9285,70,3,14.33
27952,9285,64,4,11.45
27953,9286,53,4,2.55
27954,9287,79,2,31.85
27955,9287,33,5,7.13
27956,9287,29,1,2.57
27957,9287,40,4,6.44
27958,9288,14,2,3.27
27959,9288,1,1,14.66
27960,9288,72,1,2.06
27961,9288,22,4,14.26
27962,9288,49,1,14.51
27963,9289,7,5,2.85
27964,9289,60,1,1.90
27965,9289,71,2,2.60
27966,9289,57,4,12.11
27967,9289,14,4,8.34
27968,9290,42,1,14.13
27969,9291,80,5,22.30
27970,9291,65,2,14.75
27971,9292,21,5,11.02
27972,9292,5,3,31.42
27973,9292,75,1,13.63
27974,9292,30,2,2.83
27975,9292,68,4,4.46
27976,9293,8,3,7.26
27977,9294,12,1,34.17
27978,9294,22,3,3.68
27979,9294,77,1,5.68
27980,9294,20,2,2.29
27981,9295,37,4,12.32
27982,9295,1,3,3.90
27983,9295,29,3,6.33
27984,9296,76,1,1.73
27985,9297,66,4,2.93
27986,9297,25,1,18.12
27987,9297,52,2,3.08
27988,9298,64,3,3.99
27989,9298,34,5,6.72
27990,9298,30,1,2.76
27991,9299,54,4,8.69
27992,9299,61,1,2.22
27993,9300,60,2,8.35
27994,9300,9,5,7.49
27995,9301,28,3,10.21
27996,9301,76,1,11.06
27997,9302,14,4,12.25
27998,9302,60,3,4.47
27999,9302,61,2,31.15
28000,9302,58,5,8.02
28001,9302,48,1,13.79
28002,9303,10,1,14.31
28003,9303,66,2,11.40
28004,9303,44,4,0.04
28005,9303,79,5,13.11
28006,9303,64,1,11.92
28007,9304,48,1,4.31
28008,9305,69,2,27.26
28009,9305,78,3,1.92
28010,9306,1,4,26.97
28011,9306,34,4,0.36
28012,9306,14,1,2.67
28013,9307,1,4,13.08
28014,9307,60,4,5.51
28015,9307,51,3,13.19
28016,9307,34,5,7.81
28017,9308,64,3,11.53
28018,9308,51,4,0.18
28019,9308,58,1,0.53
28020,9309,20,3,0.88
28021,9309,51,2,3.25
28022,9309,70,5,11.46
28023,9310,21,5,37.56
28024,9310,67,1,13.73
28025,9310,42,2,13.81
28026,9310,14,2,33.75
28027,9310,25,2,1.46
28028,9311,47,2,7.70
28029,9311,14,3,11.15
28030,9311,29,4,5.85
28031,9312,77,1,4.51
28032,9312,28,2,12.40
28033,9312,50,2,11.28
28034,9312,66,5,2.17
28035,9313,9,2,5.63
28036,9313,13,5,21.40
28037,9313,57,4,0.79
28038,9313,43,4,12.21
28039,9314,49,3,6.97
28040,9314,10,4,6.42
28041,9314,66,1,36.81
28042,9314,6,4,10.54
28043,9315,45,5,5.82
28044,9315,77,3,12.84
28045,9315,11,1,2.16
28046,9316,77,3,16.42
28047,9316,46,1,39.76
28048,9316,62,3,0.52
28049,9317,4,2,26.84
28050,9317,61,1,13.34
28051,9318,57,5,3.61
28052,9319,23,4,6.85
28053,9319,59,3,4.28
28054,9319,45,1,8.08
28055,9319,22,1,1.18
28056,9320,61,3,4.62
28057,9320,45,1,13.65
28058,9320,17,1,7.72
28059,9320,21,3,0.05
28060,9320,28,5,6.58
28061,9321,45,1,0.86
28062,9322,30,5,11.74
28063,9322,38,2,12.17
28064,9323,70,1,12.17
28065,9323,68,3,1.51
28066,9323,77,3,2.92
28067,9323,7,1,14.08
28068,9324,30,1,5.46
28069,9324,27,5,9.94
28070,9324,69,3,9.93
28071,9325,6,1,11.99
28072,9325,69,4,7.49
28073,9325,41,3,11.50
28074,9325,2,3,14.36
28075,9326,24,3,14.09
28076,9326,11,4,9.00
28077,9326,48,1,1.18
28078,9327,65,4,9.89
28079,9327,62,3,25.98
28080,9328,11,4,8.35
28081,9328,74,1,8.34
28082,9329,38,3,5.58
28083,9330,5,4,10.06
28084,9330,20,2,10.43
28085,9330,24,4,1.44
28086,9330,26,4,5.23
28087,9331,48,2,7.76
28088,9331,10,5,1.95
28089,9331,9,3,25.41
28090,9331,40,3,6.51
28091,9331,17,5,3.75
28092,9332,46,1,11.56
28093,9332,17,4,13.04
28094,9332,18,1,14.59
28095,9333,74,3,2.33
28096,9333,80,1,1.51
28097,9333,79,4,30.60
28098,9334,23,5,2.19
28099,9334,28,1,8.99
28100,9335,6,5,8.16
28101,9335,72,1,14.95
28102,9335,20,2,0.96
28103,9336,62,5,4.41
28104,9336,22,4,24.86
28105,9337,69,5,11.03
28106,9338,39,3,13.63
28107,9338,22,1,14.62
28108,9339,33,5,0.57
28109,9340,77,5,9.23
28110,9340,43,4,9.86
28111,9340,29,1,7.94
28112,9340,79,4,15.00
28113,9340,2,3,5.37
28114,9341,59,1,6.59
28115,9341,49,5,5.09
28116,9342,37,1,18.23
28117,9342,54,5,29.84
28118,9342,17,4,5.34
28119,9342,28,2,1.58
28120,9342,59,4,3.71
28121,9343,31,5,1.85
28122,9343,53,1,7.68
28123,9343,64,5,5.59
28124,9343,3,5,5.77
28125,9344,25,4,27.66
28126,9344,44,5,11.37
28127,9344,51,5,11.86
28128,9344,35,2,3.15
28129,9344,68,4,6.60
28130,9345,74,2,0.38
28131,9345,33,3,4.63
28132,9345,20,2,6.78
28133,9345,40,5,13.58
28134,9345,8,4,7.22
28135,9346,75,5,12.98
28136,9346,28,5,4.01
28137,9346,33,5,8.51
28138,9347,54,2,4.87
28139,9347,26,2,2.22
28140,9347,80,4,3.44
28141,9348,34,1,30.54
28142,9349,68,2,13.94
28143,9350,24,2,11.29
28144,9351,39,3,6.79
28145,9351,37,4,6.25
28146,9352,71,4,39.10
28147,9352,37,4,18.53
28148,9353,75,2,9.86
28149,9353,70,1,10.27
28150,9354,17,2,1.61
28151,9355,64,5,1.41
28152,9356,9,1,6.27
28153,9356,57,1,9.79
28154,9356,2,1,11.77
28155,9357,59,3,1.36
28156,9357,36,1,14.90
28157,9358,64,2,38.20
28158,9358,55,3,10.60
28159,9358,9,5,12.33
28160,9358,46,4,4.84
28161,9359,72,2,4.23
28162,9359,38,5,0.87
28163,9359,51,2,3.77
28164,9360,34,3,9.94
28165,9360,21,3,1.11
28166,9361,17,2,1.39
28167,9362,70,3,10.59
28168,9362,6,2,6.92
28169,9363,41,2,8.03
28170,9363,59,3,9.69
28171,9363,66,2,6.41
28172,9363,43,3,38.78
28173,9364,58,5,6.17
28174,9364,34,3,20.80
28175,9364,57,3,2.16
28176,9364,67,2,14.17
28177,9364,44,2,25.67
28178,9365,2,1,10.37
28179,9365,4,5,16.78
28180,9366,68,1,3.49
28181,9366,69,3,12.79
28182,9366,58,3,27.45
28183,9367,56,3,2.22
28184,9367,54,5,14.92
28185,9368,25,4,8.24
28186,9368,49,5,13.48
28187,9368,63,4,8.83
28188,9368,2,2,33.88
28189,9368,37,5,13.21
28190,9369,23,2,6.20
28191,9369,3,2,10.80
28192,9369,45,2,14.37
28193,9370,48,1,6.10
28194,9370,26,5,5.60
28195,9370,57,2,11.04
28196,9370,79,2,13.18
28197,9370,61,4,12.74
28198,9371,69,2,7.47
28199,9371,27,5,14.56
28200,9371,70,1,6.26
28201,9371,14,2,32.22
28202,9371,38,2,12.13
28203,9372,51,5,6.57
28204,9372,18,2,3.78
28205,9373,62,1,10.00
28206,9373,5,5,1.06
28207,9374,10,5,34.06
28208,9374,59,4,23.59
28209,9375,28,3,9.36
28210,9375,32,3,6.70
28211,9375,22,1,35.67
28212,9375,65,4,10.19
28213,9375,40,5,11.78
28214,9376,15,1,3.24
28215,9376,30,5,11.70
28216,9376,69,2,11.46
28217,9376,46,5,8.51
28218,9377,16,4,1.90
28219,9377,31,1,26.53
28220,9377,71,5,10.60
28221,9378,35,5,10.53
28222,9378,40,5,6.05
28223,9378,24,5,11.55
28224,9379,3,5,23.04
28225,9380,2,3,14.78
28226,9381,61,3,15.48
28227,9381,24,4,10.03
28228,9382,35,2,11.07
28229,9383,8,5,1.57
28230,9383,17,5,4.12
28231,9383,57,2,6.71
28232,9383,5,4,10.13
28233,9383,53,3,2.72
28234,9384,76,1,10.86
28235,9384,65,3,3.60
28236,9384,44,1,13.48
28237,9384,20,4,11.73
28238,9385,43,2,4.79
28239,9385,60,1,9.61
28240,9385,68,5,3.57
28241,9385,7,2,5.06
28242,9385,19,5,27.63
28243,9386,44,4,12.47
28244,9387,7,4,1.60
28245,9387,68,5,17.52
28246,9387,27,3,6.23
28247,9387,35,2,0.31
28248,9387,3,2,19.43
28249,9388,65,4,8.99
28250,9389,46,4,14.56
28251,9389,36,2,25.79
28252,9389,68,2,12.07
28253,9389,76,1,0.45
28254,9389,75,3,4.05
28255,9390,43,4,10.57
28256,9390,6,3,1.36
28257,9390,60,5,9.55
28258,9390,79,4,29.45
28259,9391,79,3,27.30
28260,9391,58,5,3.79
28261,9391,34,2,6.76
28262,9391,28,5,3.69
28263,9392,10,5,12.18
28264,9392,2,3,11.01
28265,9392,61,3,35.23
28266,9392,53,5,0.52
28267,9392,5,5,4.69
28268,9393,79,4,13.18
28269,9394,22,1,15.48
28270,9394,38,1,18.56
28271,9394,46,1,1.44
28272,9394,73,2,2.93
28273,9395,59,1,14.45
28274,9395,53,4,6.74
28275,9395,33,4,5.29
28276,9396,30,4,13.87
28277,9396,70,4,4.54
28278,9396,20,1,9.70
28279,9396,1,2,10.56
28280,9397,36,5,34.83
28281,9397,35,1,11.75
28282,9397,27,2,28.57
28283,9398,4,4,32.96
28284,9398,28,3,1.20
28285,9398,75,4,2.98
28286,9398,3,4,11.37
28287,9399,1,4,15.03
28288,9399,73,4,10.64
28289,9399,54,2,10.02
28290,9399,30,5,3.12
28291,9400,28,2,10.28
28292,9400,38,2,5.54
28293,9400,1,2,9.87
28294,9400,7,2,14.80
28295,9400,5,4,1.10
28296,9401,48,1,3.35
28297,9401,42,3,6.52
28298,9401,39,3,4.53
28299,9402,51,4,20.80
28300,9402,15,2,13.93
28301,9403,51,3,5.72
28302,9403,69,5,1.38
28303,9404,69,3,9.02
28304,9404,13,2,19.20
28305,9404,75,3,11.99
28306,9404,59,3,8.47
28307,9404,12,3,0.43
28308,9405,41,1,11.29
28309,9405,56,4,6.24
28310,9405,1,3,0.92
28311,9405,35,2,6.63
28312,9406,46,5,15.06
28313,9406,36,2,1.88
28314,9406,33,4,3.75
28315,9407,10,1,12.32
28316,9407,60,5,5.28
28317,9407,64,2,8.50
28318,9407,67,3,6.62
28319,9407,3,5,36.83
28320,9408,24,1,3.64
28321,9408,18,3,14.78
28322,9408,20,1,2.84
28323,9408,77,4,14.57
28324,9408,29,5,3.08
28325,9409,31,3,4.44
28326,9409,16,1,13.13
28327,9410,37,4,0.66
28328,9410,61,5,11.95
28329,9410,11,3,11.38
28330,9410,57,2,8.43
28331,9411,72,3,36.98
28332,9411,27,2,4.85
28333,9411,12,2,10.83
28334,9411,11,4,6.66
28335,9411,65,2,11.98
28336,9412,25,2,0.53
28337,9412,51,3,28.56
28338,9412,31,4,36.99
28339,9412,68,4,9.38
28340,9412,32,3,2.23
28341,9413,22,4,6.74
28342,9413,56,2,8.20
28343,9413,75,3,4.12
28344,9414,36,2,0.69
28345,9414,10,2,5.28
28346,9415,73,3,13.95
28347,9416,71,5,2.47
28348,9416,57,3,2.14
28349,9416,23,3,12.76
28350,9416,31,3,4.85
28351,9417,59,1,10.56
28352,9417,64,4,7.48
28353,9418,28,1,2.01
28354,9418,8,5,13.05
28355,9418,22,2,37.55
28356,9418,56,3,1.65
28357,9419,46,4,6.18
28358,9419,63,5,19.24
28359,9420,60,2,1.99
28360,9420,12,2,4.58
28361,9420,18,5,3.44
28362,9420,17,4,11.76
28363,9421,60,5,21.55
28364,9422,25,5,6.18
28365,9422,35,4,9.05
28366,9422,58,5,27.24
28367,9422,30,5,0.04
28368,9422,56,5,35.27
28369,9423,3,5,0.16
28370,9423,65,5,36.47
28371,9423,13,4,8.64
28372,9423,62,3,16.74
28373,9423,64,2,2.10
28374,9424,78,3,15.57
28375,9424,26,5,18.04
28376,9424,23,3,1.72
28377,9425,5,4,33.62
28378,9425,9,5,10.86
28379,9426,2,4,6.43
28380,9426,54,3,3.33
28381,9426,48,3,16.51
28382,9426,21,4,4.53
28383,9426,33,2,2.46
28384,9427,25,1,10.64
28385,9428,24,5,10.00
28386,9428,20,5,7.30
28387,9428,8,3,12.53
28388,9428,23,2,28.21
28389,9429,58,3,0.76
28390,9429,75,1,4.96
28391,9429,17,2,1.42
28392,9429,30,5,13.97
28393,9430,61,3,11.31
28394,9430,13,3,9.21
28395,9430,15,3,3.05
28396,9431,61,2,7.27
28397,9431,30,2,3.65
28398,9432,6,3,13.94
28399,9433,19,3,0.14
28400,9434,17,1,14.16
28401,9434,46,3,11.72
28402,9434,58,3,7.24
28403,9434,74,2,0.76
28404,9434,24,1,14.07
28405,9435,22,5,12.28
28406,9435,19,4,9.16
28407,9435,79,4,11.32
28408,9435,28,2,13.47
28409,9435,24,1,14.97
28410,9436,28,3,19.76
28411,9436,25,5,1.99
28412,9436,5,2,10.27
28413,9436,51,5,29.88
28414,9437,52,5,4.25
28415,9438,14,2,9.62
28416,9438,60,4,15.08
28417,9438,59,4,1.25
28418,9439,27,3,8.11
28419,9439,72,5,12.14
28420,9439,63,3,6.66
28421,9439,32,3,5.92
28422,9440,29,4,3.44
28423,9440,14,4,12.50
28424,9440,24,3,6.77
28425,9441,53,4,0.18
28426,9441,41,4,3.03
28427,9441,9,3,8.64
28428,9441,28,5,7.60
28429,9441,65,4,36.90
28430,9442,57,2,32.47
28431,9442,4,3,21.20
28432,9443,7,1,6.33
28433,9444,5,4,0.73
28434,9444,14,1,6.27
28435,9444,32,2,37.89
28436,9445,17,2,9.28
28437,9446,6,3,5.15
28438,9446,56,3,3.15
28439,9446,33,3,12.53
28440,9446,52,1,3.97
28441,9447,6,2,12.58
28442,9447,55,5,4.77
28443,9448,49,1,8.81
28444,9448,9,2,34.48
28445,9449,18,3,21.78
28446,9449,43,1,10.95
28447,9449,28,5,14.23
28448,9449,17,4,0.17
28449,9450,63,4,5.73
28450,9450,43,1,4.74
28451,9450,24,3,1.07
28452,9450,52,3,11.56
28453,9451,66,4,0.11
28454,9451,9,5,2.51
28455,9451,48,5,7.84
28456,9452,18,5,19.69
28457,9452,60,2,10.87
28458,9452,5,2,14.52
28459,9452,68,3,26.11
28460,9453,53,3,3.10
28461,9454,23,2,10.37
28462,9454,61,1,12.05
28463,9454,53,2,11.89
28464,9454,41,4,14.13
28465,9455,11,2,13.10
28466,9455,19,3,10.67
28467,9455,80,1,8.41
28468,9456,67,4,0.71
28469,9456,28,1,7.19
28470,9456,74,3,1.00
28471,9456,24,3,2.39
28472,9456,56,4,27.51
28473,9457,12,4,9.60
28474,9457,43,5,3.07
28475,9458,67,1,9.02
28476,9459,58,5,0.12
28477,9460,64,5,13.49
28478,9460,30,5,0.64
28479,9460,32,4,2.41
28480,9460,24,3,13.13
28481,9460,53,1,0.48
28482,9461,43,4,9.39
28483,9461,48,2,4.96
28484,9461,61,4,7.59
28485,9461,4,3,13.40
28486,9461,16,4,8.11
28487,9462,54,3,2.01
28488,9462,80,3,12.11
28489,9462,79,4,12.01
28490,9462,68,3,3.60
28491,9463,54,3,24.04
28492,9463,44,2,8.00
28493,9463,13,1,1.91
28494,9463,37,3,10.28
28495,9464,30,3,17.38
28496,9464,43,5,8.57
28497,9465,21,4,4.35
28498,9465,9,5,5.11
28499,9465,43,5,6.90
28500,9465,65,1,12.50
28501,9466,8,2,16.89
28502,9466,14,1,36.37
28503,9466,32,1,9.24
28504,9466,80,5,12.46
28505,9467,24,2,16.63
28506,9467,43,4,14.14
28507,9467,6,3,10.67
